drug,state_code,state_name,zip_code,code,q1,q2,q3,q4
9064 - BUPRENORPHINE,WV,WEST VIRGINIA,249,249,108.53,164.15,199.61,225.55
9064 - BUPRENORPHINE,WV,WEST VIRGINIA,250,250,489.73,520.26,557.17,629.95
9064 - BUPRENORPHINE,WV,WEST VIRGINIA,251,251,500.33,542.92,567.43,628.56
9064 - BUPRENORPHINE,WV,WEST VIRGINIA,252,252,317.40,342.25,405.42,378.90
9064 - BUPRENORPHINE,WV,WEST VIRGINIA,253,253,1603.81,1537.92,1637.26,1691.99
9064 - BUPRENORPHINE,WV,WEST VIRGINIA,254,254,1736.06,1826.95,1920.84,1974.76
9064 - BUPRENORPHINE,WV,WEST VIRGINIA,255,255,1636.60,1708.29,1902.22,2026.24
9064 - BUPRENORPHINE,WV,WEST VIRGINIA,256,256,1497.10,1637.52,1827.98,1940.60
9064 - BUPRENORPHINE,WV,WEST VIRGINIA,257,257,3205.78,3730.79,3488.73,3115.08
9064 - BUPRENORPHINE,WV,WEST VIRGINIA,258,258,2462.64,2334.93,2444.93,2315.35
9064 - BUPRENORPHINE,WV,WEST VIRGINIA,259,259,269.23,323.27,351.77,393.29
9064 - BUPRENORPHINE,WV,WEST VIRGINIA,260,260,1807.75,1886.50,1880.17,1869.22
9064 - BUPRENORPHINE,WV,WEST VIRGINIA,261,261,803.59,769.80,801.17,779.21
9064 - BUPRENORPHINE,WV,WEST VIRGINIA,262,262,244.86,279.85,312.47,337.47
9064 - BUPRENORPHINE,WV,WEST VIRGINIA,263,263,926.47,879.49,980.34,1021.66
9064 - BUPRENORPHINE,WV,WEST VIRGINIA,264,264,166.00,159.03,183.41,199.88
9064 - BUPRENORPHINE,WV,WEST VIRGINIA,265,265,1389.55,1320.47,1443.78,1557.93
9064 - BUPRENORPHINE,WV,WEST VIRGINIA,266,266,193.95,200.78,221.63,223.20
9064 - BUPRENORPHINE,WV,WEST VIRGINIA,267,267,386.76,431.88,465.98,476.33
9064 - BUPRENORPHINE,WV,WEST VIRGINIA,268,268,24.88,28.65,35.03,46.59
9064 - BUPRENORPHINE,WY,WYOMING,820,820,258.28,245.45,295.28,271.47
9064 - BUPRENORPHINE,WY,WYOMING,822,822,22.70,22.98,27.96,20.89
9064 - BUPRENORPHINE,WY,WYOMING,823,823,11.78,14.72,14.71,10.97
9064 - BUPRENORPHINE,WY,WYOMING,824,824,186.14,187.50,194.76,201.33
9064 - BUPRENORPHINE,WY,WYOMING,825,825,140.50,128.35,134.91,153.70
9064 - BUPRENORPHINE,WY,WYOMING,826,826,494.00,488.85,495.02,447.59
9064 - BUPRENORPHINE,WY,WYOMING,827,827,104.20,92.92,97.40,94.33
9064 - BUPRENORPHINE,WY,WYOMING,828,828,114.15,96.78,106.39,112.71
9064 - BUPRENORPHINE,WY,WYOMING,829,829,200.58,206.91,205.45,215.23
9064 - BUPRENORPHINE,WY,WYOMING,830,830,19.00,22.93,24.79,24.92
9064 - BUPRENORPHINE,WY,WYOMING,831,831,32.64,44.72,47.36,49.14
9143 - OXYCODONE,AK,ALASKA,995,995,10137.56,9444.34,9664.39,9732.36
9143 - OXYCODONE,AK,ALASKA,996,996,6425.52,6323.22,6642.08,6572.49
9143 - OXYCODONE,AK,ALASKA,997,997,2110.97,2087.82,2192.61,2082.37
9143 - OXYCODONE,AK,ALASKA,998,998,705.05,630.89,728.96,651.64
9143 - OXYCODONE,AK,ALASKA,999,999,316.49,385.50,383.59,381.37
9143 - OXYCODONE,AL,ALABAMA,350,350,19257.03,18426.69,19518.94,19526.49
9143 - OXYCODONE,AL,ALABAMA,351,351,11611.56,11913.94,11949.92,11981.19
9143 - OXYCODONE,AL,ALABAMA,352,352,16454.67,14704.21,15538.20,16013.54
9143 - OXYCODONE,AL,ALABAMA,354,354,6583.80,5736.17,6228.20,5822.54
9143 - OXYCODONE,AL,ALABAMA,355,355,8892.13,9010.74,9077.69,8354.47
9143 - OXYCODONE,AL,ALABAMA,356,356,13355.04,12029.41,12779.02,12062.45
9143 - OXYCODONE,AL,ALABAMA,357,357,7358.14,7118.83,7247.78,7069.94
9143 - OXYCODONE,AL,ALABAMA,358,358,8850.62,8282.11,8696.57,8217.85
9143 - OXYCODONE,AL,ALABAMA,359,359,15963.30,15267.26,15971.14,15473.22
9143 - OXYCODONE,AL,ALABAMA,360,360,5725.30,5613.62,5880.01,5934.19
9143 - OXYCODONE,AL,ALABAMA,361,361,4115.68,3704.13,4000.93,4002.98
9143 - OXYCODONE,AL,ALABAMA,362,362,6414.36,6313.58,6045.72,6256.45
9143 - OXYCODONE,AL,ALABAMA,363,363,7650.60,7559.48,7687.64,7520.87
9143 - OXYCODONE,AL,ALABAMA,364,364,4030.59,3775.87,3850.10,3868.76
9143 - OXYCODONE,AL,ALABAMA,365,365,11008.59,10542.57,10838.91,11205.07
9143 - OXYCODONE,AL,ALABAMA,366,366,9330.43,8639.96,9252.96,9436.35
9143 - OXYCODONE,AL,ALABAMA,367,367,1256.41,1358.06,1361.35,1377.60
9143 - OXYCODONE,AL,ALABAMA,368,368,5634.71,5648.94,5841.48,5828.08
9143 - OXYCODONE,AL,ALABAMA,369,369,368.26,370.57,422.39,355.28
9143 - OXYCODONE,AR,ARKANSAS,716,716,2728.10,2686.85,2626.24,2717.25
9143 - OXYCODONE,AR,ARKANSAS,717,717,1870.87,1814.37,1836.72,1825.14
9143 - OXYCODONE,AR,ARKANSAS,718,718,1474.67,1567.90,1542.83,1564.88
9143 - OXYCODONE,AR,ARKANSAS,719,719,3667.36,3836.63,3760.43,3662.88
9143 - OXYCODONE,AR,ARKANSAS,720,720,9344.23,9066.76,9096.62,9240.82
9143 - OXYCODONE,AR,ARKANSAS,721,721,8811.09,8685.19,8588.90,8764.39
9143 - OXYCODONE,AR,ARKANSAS,722,722,7864.01,6874.64,7193.40,7373.52
9143 - OXYCODONE,AR,ARKANSAS,723,723,3462.00,3086.77,2967.67,2961.71
9143 - OXYCODONE,AR,ARKANSAS,724,724,4164.82,3852.72,4048.92,4104.00
9143 - OXYCODONE,AR,ARKANSAS,725,725,3142.08,3103.41,3070.04,2973.77
9143 - OXYCODONE,AR,ARKANSAS,726,726,4033.42,3920.57,3997.52,4033.16
9143 - OXYCODONE,AR,ARKANSAS,727,727,16215.17,14905.69,14805.37,14023.59
9143 - OXYCODONE,AR,ARKANSAS,728,728,3219.78,3109.06,3149.34,2955.15
9143 - OXYCODONE,AR,ARKANSAS,729,729,9656.68,9523.24,9731.74,9653.56
9143 - OXYCODONE,AS,AMERICAN SAMOA,967,967,20.62,14.34,7.17,8.97
9143 - OXYCODONE,AZ,ARIZONA,850,850,57408.89,54890.62,54450.19,54440.00
9143 - OXYCODONE,AZ,ARIZONA,851,851,13982.78,14002.89,13940.53,14229.00
9143 - OXYCODONE,AZ,ARIZONA,852,852,61378.25,59355.40,58836.52,60586.26
9143 - OXYCODONE,AZ,ARIZONA,853,853,50415.99,48333.83,49269.85,50227.86
9143 - OXYCODONE,AZ,ARIZONA,855,855,5114.17,4940.79,5088.13,4783.97
9143 - OXYCODONE,AZ,ARIZONA,856,856,8739.77,8641.42,8790.98,8429.34
9143 - OXYCODONE,AZ,ARIZONA,857,857,42296.60,41006.77,40649.02,40482.54
9143 - OXYCODONE,AZ,ARIZONA,859,859,4597.37,4840.87,5112.02,4635.31
9143 - OXYCODONE,AZ,ARIZONA,860,860,2891.75,2943.63,2934.53,2948.94
9143 - OXYCODONE,AZ,ARIZONA,863,863,10013.17,9733.73,10321.37,10213.52
9143 - OXYCODONE,AZ,ARIZONA,864,864,11738.65,11479.45,11476.11,11602.34
9143 - OXYCODONE,AZ,ARIZONA,865,865,183.33,139.85,148.15,180.20
9143 - OXYCODONE,CA,CALIFORNIA,900,900,17244.53,16332.62,16293.70,15786.63
9143 - OXYCODONE,CA,CALIFORNIA,902,902,12244.47,11962.27,11957.40,11574.74
9143 - OXYCODONE,CA,CALIFORNIA,903,903,1146.68,1113.93,1009.20,797.26
9143 - OXYCODONE,CA,CALIFORNIA,904,904,3167.89,3002.62,3149.06,3115.34
9143 - OXYCODONE,CA,CALIFORNIA,905,905,3248.51,3020.53,3384.01,3283.47
9143 - OXYCODONE,CA,CALIFORNIA,906,906,5786.87,5104.60,5386.83,5451.00
9143 - OXYCODONE,CA,CALIFORNIA,907,907,5659.61,5532.86,5621.21,5536.11
9143 - OXYCODONE,CA,CALIFORNIA,908,908,3662.99,3652.58,3685.06,3416.35
9143 - OXYCODONE,CA,CALIFORNIA,910,910,3105.46,2922.76,3003.18,3138.20
9143 - OXYCODONE,CA,CALIFORNIA,911,911,2276.48,2122.75,2184.27,2159.26
9143 - OXYCODONE,CA,CALIFORNIA,912,912,2292.73,2209.26,2361.28,2350.22
9143 - OXYCODONE,CA,CALIFORNIA,913,913,22702.02,21638.48,21620.10,20950.36
9143 - OXYCODONE,CA,CALIFORNIA,914,914,5454.97,4455.59,4696.55,4482.34
9143 - OXYCODONE,CA,CALIFORNIA,915,915,2215.20,2027.57,2180.41,2013.54
9143 - OXYCODONE,CA,CALIFORNIA,916,916,1764.70,1651.08,1665.92,1654.10
9143 - OXYCODONE,CA,CALIFORNIA,917,917,20809.76,19123.17,19212.86,19032.90
9143 - OXYCODONE,CA,CALIFORNIA,918,918,560.77,396.84,372.67,405.11
9143 - OXYCODONE,CA,CALIFORNIA,919,919,7980.98,8341.46,7805.31,7765.24
9143 - OXYCODONE,CA,CALIFORNIA,920,920,33823.73,32552.47,33813.12,33072.49
9143 - OXYCODONE,CA,CALIFORNIA,921,921,20039.88,18437.27,19607.18,19312.52
9143 - OXYCODONE,CA,CALIFORNIA,922,922,19225.25,18340.53,18495.75,18580.23
9143 - OXYCODONE,CA,CALIFORNIA,923,923,23041.42,22148.42,22276.16,22568.53
9143 - OXYCODONE,CA,CALIFORNIA,924,924,2929.34,2741.61,2750.42,2794.26
9143 - OXYCODONE,CA,CALIFORNIA,925,925,23501.34,23723.18,23892.08,23286.57
9143 - OXYCODONE,CA,CALIFORNIA,926,926,18876.56,18305.91,18457.70,18335.30
9143 - OXYCODONE,CA,CALIFORNIA,927,927,4713.24,4666.80,4584.19,4390.63
9143 - OXYCODONE,CA,CALIFORNIA,928,928,15062.41,14962.57,15522.95,14493.76
9143 - OXYCODONE,CA,CALIFORNIA,930,930,10845.83,9813.29,10505.67,10013.28
9143 - OXYCODONE,CA,CALIFORNIA,931,931,1719.91,1577.20,1603.02,1714.78
9143 - OXYCODONE,CA,CALIFORNIA,932,932,8565.72,7978.03,8321.58,8418.38
9143 - OXYCODONE,CA,CALIFORNIA,933,933,10549.81,10042.11,10238.32,9702.31
9143 - OXYCODONE,CA,CALIFORNIA,934,934,10297.08,9877.70,10565.40,10384.59
9143 - OXYCODONE,CA,CALIFORNIA,935,935,14471.35,13804.35,13976.45,13487.28
9143 - OXYCODONE,CA,CALIFORNIA,936,936,7025.36,6831.43,6699.25,6823.63
9143 - OXYCODONE,CA,CALIFORNIA,937,937,9935.04,9539.85,9716.07,9014.60
9143 - OXYCODONE,CA,CALIFORNIA,939,939,3574.19,3441.15,3380.71,3277.15
9143 - OXYCODONE,CA,CALIFORNIA,940,940,9395.10,8409.16,9091.58,8930.49
9143 - OXYCODONE,CA,CALIFORNIA,941,941,14629.98,13661.04,13774.86,14246.20
9143 - OXYCODONE,CA,CALIFORNIA,943,943,2456.10,2040.08,2302.06,2264.29
9143 - OXYCODONE,CA,CALIFORNIA,944,944,1337.40,1244.27,1181.43,1276.91
9143 - OXYCODONE,CA,CALIFORNIA,945,945,32575.11,30308.07,31515.46,31145.67
9143 - OXYCODONE,CA,CALIFORNIA,946,946,3287.22,2880.81,3063.27,3393.26
9143 - OXYCODONE,CA,CALIFORNIA,947,947,780.12,748.17,802.40,777.92
9143 - OXYCODONE,CA,CALIFORNIA,948,948,1328.70,1222.25,1087.92,1064.65
9143 - OXYCODONE,CA,CALIFORNIA,949,949,6703.17,6609.41,6638.17,6415.98
9143 - OXYCODONE,CA,CALIFORNIA,950,950,8413.00,7560.83,8088.95,8096.56
9143 - OXYCODONE,CA,CALIFORNIA,951,951,6197.38,5489.54,6099.05,5824.60
9143 - OXYCODONE,CA,CALIFORNIA,952,952,5612.59,5479.06,5390.86,5486.13
9143 - OXYCODONE,CA,CALIFORNIA,953,953,21684.64,20750.04,20558.33,20192.32
9143 - OXYCODONE,CA,CALIFORNIA,954,954,13900.24,13642.59,13830.21,13974.23
9143 - OXYCODONE,CA,CALIFORNIA,955,955,3723.44,3497.42,3633.06,3438.57
9143 - OXYCODONE,CA,CALIFORNIA,956,956,23263.05,21910.79,22545.84,22196.62
9143 - OXYCODONE,CA,CALIFORNIA,957,957,4084.92,3821.74,3782.88,3868.85
9143 - OXYCODONE,CA,CALIFORNIA,958,958,13693.57,13110.65,13761.13,14108.82
9143 - OXYCODONE,CA,CALIFORNIA,959,959,10081.16,9647.51,9474.48,9271.39
9143 - OXYCODONE,CA,CALIFORNIA,960,960,6696.39,6217.77,6499.95,6473.32
9143 - OXYCODONE,CA,CALIFORNIA,961,961,1816.45,1783.04,1736.16,1685.78
9143 - OXYCODONE,CO,COLORADO,800,800,27571.52,26109.13,26579.48,26959.30
9143 - OXYCODONE,CO,COLORADO,801,801,21014.47,19759.66,20187.27,20499.73
9143 - OXYCODONE,CO,COLORADO,802,802,27873.11,27057.44,27256.70,26272.61
9143 - OXYCODONE,CO,COLORADO,803,803,2483.52,2217.87,2259.83,2189.92
9143 - OXYCODONE,CO,COLORADO,804,804,4062.32,3893.07,3941.96,4001.02
9143 - OXYCODONE,CO,COLORADO,805,805,12757.26,11940.30,12688.66,12573.86
9143 - OXYCODONE,CO,COLORADO,806,806,6610.60,6205.49,6610.89,6483.61
9143 - OXYCODONE,CO,COLORADO,807,807,1712.26,1719.62,1729.12,1637.58
9143 - OXYCODONE,CO,COLORADO,808,808,3611.36,3699.31,3900.75,3646.22
9143 - OXYCODONE,CO,COLORADO,809,809,20496.80,19786.49,20550.19,20462.74
9143 - OXYCODONE,CO,COLORADO,810,810,14845.19,14537.63,14997.52,14807.22
9143 - OXYCODONE,CO,COLORADO,811,811,1552.69,1583.77,1682.61,1656.43
9143 - OXYCODONE,CO,COLORADO,812,812,2479.82,2660.83,2719.89,2766.59
9143 - OXYCODONE,CO,COLORADO,813,813,949.38,978.90,1001.12,1017.06
9143 - OXYCODONE,CO,COLORADO,814,814,1702.30,1652.01,1682.87,1720.77
9143 - OXYCODONE,CO,COLORADO,815,815,3412.39,3202.33,3332.87,3235.84
9143 - OXYCODONE,CO,COLORADO,816,816,2676.50,2543.61,2674.51,2738.37
9143 - OXYCODONE,CT,CONNECTICUT,060,60,19526.26,18932.17,19630.74,19076.32
9143 - OXYCODONE,CT,CONNECTICUT,061,61,5791.72,5267.80,5897.15,5990.78
9143 - OXYCODONE,CT,CONNECTICUT,062,62,3429.25,3426.34,3582.38,3737.41
9143 - OXYCODONE,CT,CONNECTICUT,063,63,8878.39,9082.11,9576.95,9103.07
9143 - OXYCODONE,CT,CONNECTICUT,064,64,31887.70,30292.07,30285.49,30685.27
9143 - OXYCODONE,CT,CONNECTICUT,065,65,13128.80,12365.71,12924.79,13025.19
9143 - OXYCODONE,CT,CONNECTICUT,066,66,7788.15,7601.21,7932.34,7811.05
9143 - OXYCODONE,CT,CONNECTICUT,067,67,12319.64,12074.88,12437.11,12008.94
9143 - OXYCODONE,CT,CONNECTICUT,068,68,11762.75,10608.05,11099.77,11053.77
9143 - OXYCODONE,CT,CONNECTICUT,069,69,2275.58,2175.81,2084.43,2117.46
9143 - OXYCODONE,DC,DISTRICT OF COLUMBIA,200,200,9959.57,8593.08,9252.53,9104.95
9143 - OXYCODONE,DC,DISTRICT OF COLUMBIA,203,203,17.48,0,7.62,8.07
9143 - OXYCODONE,DC,DISTRICT OF COLUMBIA,204,204,820.57,671.84,632.21,773.32
9143 - OXYCODONE,DC,DISTRICT OF COLUMBIA,205,205,0,4.03,0,0.90
9143 - OXYCODONE,DE,DELAWARE,197,197,15077.62,14644.93,14944.20,15179.43
9143 - OXYCODONE,DE,DELAWARE,198,198,10170.29,9904.73,10168.20,10315.64
9143 - OXYCODONE,DE,DELAWARE,199,199,19864.14,19414.64,19758.22,19432.46
9143 - OXYCODONE,FL,FLORIDA,320,320,27392.81,26698.99,28120.02,27438.82
9143 - OXYCODONE,FL,FLORIDA,321,321,27956.18,27102.72,28699.11,28557.51
9143 - OXYCODONE,FL,FLORIDA,322,322,49861.33,47999.64,50332.55,50373.60
9143 - OXYCODONE,FL,FLORIDA,323,323,11352.63,10794.85,11418.85,11301.05
9143 - OXYCODONE,FL,FLORIDA,324,324,13665.37,12093.74,12411.19,12614.54
9143 - OXYCODONE,FL,FLORIDA,325,325,23855.66,23081.11,24145.95,24326.91
9143 - OXYCODONE,FL,FLORIDA,326,326,18962.32,18080.78,18497.96,18244.90
9143 - OXYCODONE,FL,FLORIDA,327,327,38357.19,36838.64,37975.68,37482.86
9143 - OXYCODONE,FL,FLORIDA,328,328,25322.06,24608.20,26521.68,26055.70
9143 - OXYCODONE,FL,FLORIDA,329,329,40480.44,38821.38,39222.14,39270.23
9143 - OXYCODONE,FL,FLORIDA,330,330,54454.45,52829.93,55982.37,56332.27
9143 - OXYCODONE,FL,FLORIDA,331,331,45217.03,44310.18,46621.57,45942.47
9143 - OXYCODONE,FL,FLORIDA,333,333,34985.38,34252.03,35094.01,35633.43
9143 - OXYCODONE,FL,FLORIDA,334,334,77709.26,75030.23,78513.80,78433.13
9143 - OXYCODONE,FL,FLORIDA,335,335,33481.54,32276.44,34076.16,34715.99
9143 - OXYCODONE,FL,FLORIDA,336,336,48018.63,46390.77,47202.15,47031.58
9143 - OXYCODONE,FL,FLORIDA,337,337,42235.07,41664.23,42058.49,43048.97
9143 - OXYCODONE,FL,FLORIDA,338,338,25867.58,25890.96,26505.45,26689.96
9143 - OXYCODONE,FL,FLORIDA,339,339,37699.17,35465.71,36815.22,38160.43
9143 - OXYCODONE,FL,FLORIDA,341,341,15556.62,14987.87,14862.03,15315.15
9143 - OXYCODONE,FL,FLORIDA,342,342,38094.52,37268.94,37618.25,38245.92
9143 - OXYCODONE,FL,FLORIDA,344,344,24587.26,23903.24,24617.24,24838.49
9143 - OXYCODONE,FL,FLORIDA,346,346,45648.38,43542.42,46279.04,47298.77
9143 - OXYCODONE,FL,FLORIDA,347,347,21809.50,21455.74,22583.52,22810.47
9143 - OXYCODONE,FL,FLORIDA,349,349,27082.25,26224.58,26721.72,26421.75
9143 - OXYCODONE,GA,GEORGIA,300,300,62480.17,59404.59,61048.92,61682.17
9143 - OXYCODONE,GA,GEORGIA,301,301,52246.12,51113.44,52677.65,51872.27
9143 - OXYCODONE,GA,GEORGIA,302,302,33384.26,32516.39,33491.50,33945.42
9143 - OXYCODONE,GA,GEORGIA,303,303,22720.07,21237.83,22385.05,22660.84
9143 - OXYCODONE,GA,GEORGIA,304,304,7327.71,7181.00,7237.64,7395.67
9143 - OXYCODONE,GA,GEORGIA,305,305,33122.12,32075.66,33193.48,33559.56
9143 - OXYCODONE,GA,GEORGIA,306,306,22414.84,20803.62,21332.73,20920.53
9143 - OXYCODONE,GA,GEORGIA,307,307,11809.91,11180.32,11440.81,11478.89
9143 - OXYCODONE,GA,GEORGIA,308,308,6416.78,5994.37,5588.79,5722.64
9143 - OXYCODONE,GA,GEORGIA,309,309,11434.59,10459.79,10652.23,10027.89
9143 - OXYCODONE,GA,GEORGIA,310,310,17875.73,17308.48,18091.30,17979.11
9143 - OXYCODONE,GA,GEORGIA,312,312,7739.82,7720.60,8044.43,7714.00
9143 - OXYCODONE,GA,GEORGIA,313,313,5826.15,5271.13,5757.34,5426.47
9143 - OXYCODONE,GA,GEORGIA,314,314,7026.02,6491.19,6650.56,6557.91
9143 - OXYCODONE,GA,GEORGIA,315,315,13882.89,13006.33,14027.25,13156.18
9143 - OXYCODONE,GA,GEORGIA,316,316,6946.45,6291.69,6706.77,6921.40
9143 - OXYCODONE,GA,GEORGIA,317,317,12088.42,11368.22,12078.83,11875.90
9143 - OXYCODONE,GA,GEORGIA,318,318,949.66,848.60,928.61,894.69
9143 - OXYCODONE,GA,GEORGIA,319,319,6273.40,6030.48,6577.77,6115.51
9143 - OXYCODONE,GA,GEORGIA,398,398,2545.36,2646.31,2753.41,2759.50
9143 - OXYCODONE,GU,GUAM,969,969,672.29,609.08,751.00,708.50
9143 - OXYCODONE,HI,HAWAII,967,967,19518.09,18661.38,18488.71,17515.89
9143 - OXYCODONE,HI,HAWAII,968,968,8721.10,7708.79,7772.75,7299.08
9143 - OXYCODONE,IA,IOWA,500,500,3008.95,2856.06,3061.03,2937.06
9143 - OXYCODONE,IA,IOWA,501,501,2149.65,2085.86,2152.79,2064.96
9143 - OXYCODONE,IA,IOWA,502,502,2311.27,2360.34,2369.21,2404.55
9143 - OXYCODONE,IA,IOWA,503,503,6648.61,6336.93,6596.49,6630.41
9143 - OXYCODONE,IA,IOWA,504,504,1300.91,1253.63,1246.57,1302.94
9143 - OXYCODONE,IA,IOWA,505,505,1073.26,993.45,1017.15,1042.68
9143 - OXYCODONE,IA,IOWA,506,506,1084.02,983.12,1223.76,1072.35
9143 - OXYCODONE,IA,IOWA,507,507,1013.68,949.34,1045.14,1117.66
9143 - OXYCODONE,IA,IOWA,508,508,340.88,324.32,369.91,357.48
9143 - OXYCODONE,IA,IOWA,510,510,575.85,547.99,583.67,596.83
9143 - OXYCODONE,IA,IOWA,511,511,1399.91,1346.31,1252.19,1292.26
9143 - OXYCODONE,IA,IOWA,512,512,275.31,316.38,279.38,306.00
9143 - OXYCODONE,IA,IOWA,513,513,406.55,349.51,381.17,358.12
9143 - OXYCODONE,IA,IOWA,514,514,452.15,481.53,486.63,433.42
9143 - OXYCODONE,IA,IOWA,515,515,1926.93,1986.40,2031.52,2140.86
9143 - OXYCODONE,IA,IOWA,516,516,303.16,350.97,332.83,352.59
9143 - OXYCODONE,IA,IOWA,520,520,975.37,871.04,894.43,1072.20
9143 - OXYCODONE,IA,IOWA,521,521,322.70,290.06,328.39,307.88
9143 - OXYCODONE,IA,IOWA,522,522,2271.79,1883.51,2163.76,2129.65
9143 - OXYCODONE,IA,IOWA,523,523,817.15,713.80,832.88,760.03
9143 - OXYCODONE,IA,IOWA,524,524,1619.34,1399.92,1486.59,1574.96
9143 - OXYCODONE,IA,IOWA,525,525,1374.77,1386.42,1529.29,1458.29
9143 - OXYCODONE,IA,IOWA,526,526,1489.57,1387.96,1500.03,1485.79
9143 - OXYCODONE,IA,IOWA,527,527,1003.38,903.85,941.50,992.87
9143 - OXYCODONE,IA,IOWA,528,528,969.89,826.86,883.74,845.28
9143 - OXYCODONE,ID,IDAHO,832,832,6017.07,5757.38,5921.55,5895.91
9143 - OXYCODONE,ID,IDAHO,833,833,5582.25,5006.35,5243.06,5071.90
9143 - OXYCODONE,ID,IDAHO,834,834,4681.30,4555.03,5066.77,5173.88
9143 - OXYCODONE,ID,IDAHO,835,835,1548.00,1461.72,1522.07,1437.76
9143 - OXYCODONE,ID,IDAHO,836,836,13195.38,12679.77,12931.77,12852.44
9143 - OXYCODONE,ID,IDAHO,837,837,9130.76,8624.15,8961.90,8554.35
9143 - OXYCODONE,ID,IDAHO,838,838,5505.85,5612.83,5751.90,5985.72
9143 - OXYCODONE,IL,ILLINOIS,600,600,16077.80,14758.51,15262.79,15375.59
9143 - OXYCODONE,IL,ILLINOIS,601,601,10820.02,10284.58,10365.60,10791.75
9143 - OXYCODONE,IL,ILLINOIS,602,602,333.52,409.20,425.73,391.13
9143 - OXYCODONE,IL,ILLINOIS,603,603,481.73,470.25,481.72,581.99
9143 - OXYCODONE,IL,ILLINOIS,604,604,14191.29,13524.11,13937.50,13755.17
9143 - OXYCODONE,IL,ILLINOIS,605,605,7042.45,6506.97,6553.39,6876.41
9143 - OXYCODONE,IL,ILLINOIS,606,606,9185.10,8501.45,8866.05,9172.14
9143 - OXYCODONE,IL,ILLINOIS,607,607,1289.69,1220.52,1184.63,1119.51
9143 - OXYCODONE,IL,ILLINOIS,608,608,449.01,494.09,564.61,525.25
9143 - OXYCODONE,IL,ILLINOIS,609,609,1878.37,1805.40,1922.77,1908.86
9143 - OXYCODONE,IL,ILLINOIS,610,610,1954.37,1963.72,2108.45,1954.12
9143 - OXYCODONE,IL,ILLINOIS,611,611,2563.05,2472.93,2637.04,2580.45
9143 - OXYCODONE,IL,ILLINOIS,612,612,1031.13,867.02,1071.13,1024.11
9143 - OXYCODONE,IL,ILLINOIS,613,613,1241.83,1195.22,1250.81,1184.20
9143 - OXYCODONE,IL,ILLINOIS,614,614,765.42,734.50,723.55,796.50
9143 - OXYCODONE,IL,ILLINOIS,615,615,1401.11,1440.80,1404.35,1451.13
9143 - OXYCODONE,IL,ILLINOIS,616,616,2092.23,2081.07,2057.67,2016.07
9143 - OXYCODONE,IL,ILLINOIS,617,617,1438.74,1415.53,1576.55,1545.35
9143 - OXYCODONE,IL,ILLINOIS,618,618,3022.81,2939.13,2900.13,2823.23
9143 - OXYCODONE,IL,ILLINOIS,619,619,582.85,550.22,561.99,570.34
9143 - OXYCODONE,IL,ILLINOIS,620,620,5176.56,4831.67,5084.72,4940.07
9143 - OXYCODONE,IL,ILLINOIS,622,622,6633.56,6250.05,6629.33,6499.81
9143 - OXYCODONE,IL,ILLINOIS,623,623,1401.04,1409.73,1387.28,1484.52
9143 - OXYCODONE,IL,ILLINOIS,624,624,1471.93,1393.33,1477.52,1350.29
9143 - OXYCODONE,IL,ILLINOIS,625,625,1325.02,1253.32,1355.73,1365.08
9143 - OXYCODONE,IL,ILLINOIS,626,626,1111.66,1055.40,1215.17,1132.20
9143 - OXYCODONE,IL,ILLINOIS,627,627,1075.05,977.12,1105.55,1113.43
9143 - OXYCODONE,IL,ILLINOIS,628,628,3546.26,3322.84,3505.45,3580.65
9143 - OXYCODONE,IL,ILLINOIS,629,629,5401.45,5121.83,5098.47,5302.99
9143 - OXYCODONE,IN,INDIANA,460,460,10452.84,10122.46,10735.39,10841.47
9143 - OXYCODONE,IN,INDIANA,461,461,15430.41,14953.02,14703.02,14619.34
9143 - OXYCODONE,IN,INDIANA,462,462,28966.75,27575.87,28541.13,28949.13
9143 - OXYCODONE,IN,INDIANA,463,463,12788.72,12174.43,12677.68,12411.47
9143 - OXYCODONE,IN,INDIANA,464,464,1637.75,1566.53,1660.77,1601.37
9143 - OXYCODONE,IN,INDIANA,465,465,11693.64,11622.05,11953.31,12028.02
9143 - OXYCODONE,IN,INDIANA,466,466,4172.92,4058.90,4055.82,3958.24
9143 - OXYCODONE,IN,INDIANA,467,467,7086.78,6836.11,7161.13,7249.68
9143 - OXYCODONE,IN,INDIANA,468,468,10369.30,10409.75,10990.32,11365.83
9143 - OXYCODONE,IN,INDIANA,469,469,7230.50,7298.44,7304.06,7856.29
9143 - OXYCODONE,IN,INDIANA,470,470,5076.70,4943.39,5111.31,5099.99
9143 - OXYCODONE,IN,INDIANA,471,471,11758.70,10927.48,11163.25,11238.14
9143 - OXYCODONE,IN,INDIANA,472,472,4875.50,4662.19,4853.94,5017.46
9143 - OXYCODONE,IN,INDIANA,473,473,10071.40,10231.70,10639.59,10744.32
9143 - OXYCODONE,IN,INDIANA,474,474,5546.36,5343.18,5414.03,5400.75
9143 - OXYCODONE,IN,INDIANA,475,475,3861.21,3587.75,3666.39,3836.79
9143 - OXYCODONE,IN,INDIANA,476,476,2999.10,2963.06,3195.49,3254.96
9143 - OXYCODONE,IN,INDIANA,477,477,8131.19,7673.60,7929.35,7542.23
9143 - OXYCODONE,IN,INDIANA,478,478,2426.54,2141.16,2216.54,2344.09
9143 - OXYCODONE,IN,INDIANA,479,479,4486.37,4193.59,4476.27,4346.03
